pair_id,analysis_cluster,label,path,duration_s,leading_silence_ms,trailing_silence_ms,score_original,score_trimmed,delta_score
42,23e7986df66ecae7556379ef6a8c59490f3a38d789ddcbb9af2e0bdac45ded855c8a27be3ec862f45918adec219022883c1f64ea3ca811371c818856357ef5be,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0042.wav,7.02,0.0,0.0,-1.273314118385315,-1.273314118385315,0.0
43,4fcdd17805b736cac2dc920985d2187185e759b54d9cfe7d2654dd8f4aff10e630e579edcb5cb4d04f215bebe6d096d9e932203345ad7272e889beca6a5c20e7,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0043.wav,5.22,128.0,228.0,-4.574990272521973,-6.072688102722168,-1.4976978302001953
43,4fcdd17805b736cac2dc920985d2187185e759b54d9cfe7d2654dd8f4aff10e630e579edcb5cb4d04f215bebe6d096d9e932203345ad7272e889beca6a5c20e7,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0043.wav,5.22,0.0,0.0,-3.092223644256592,-3.092223644256592,0.0
44,3aef16007bd29046bf29aa965433206ce23419410af7d4bc3d292635ddc31b83ce37bccb79f9f0fb3d857b77a1bba903b1dfbadc1d390b9c5b687a475c9f29a6,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0044.wav,4.788,672.0,1108.0,2.119454860687256,-0.8501050472259521,-2.969559907913208
44,3aef16007bd29046bf29aa965433206ce23419410af7d4bc3d292635ddc31b83ce37bccb79f9f0fb3d857b77a1bba903b1dfbadc1d390b9c5b687a475c9f29a6,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0044.wav,4.788,0.0,0.0,-0.6340972185134888,-0.6340972185134888,0.0
45,7fbf4c95e3140e3dc38caf6b69156e7b0c31b692322f830bd453acafa852716c55556b85dab23eb2fcf7567541c68490442cf56fba72b2b29acffe250f110146,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0045.wav,4.932,512.0,484.0,3.9454314708709717,-3.6776514053344727,-7.623082876205444
45,7fbf4c95e3140e3dc38caf6b69156e7b0c31b692322f830bd453acafa852716c55556b85dab23eb2fcf7567541c68490442cf56fba72b2b29acffe250f110146,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0045.wav,4.932,0.0,0.0,-1.6629186868667603,-1.6629186868667603,0.0
46,ca96256894b92e0525b6f8bf5bac013efa869bfe9b8ec767a84d2e0b6f9f3108886cad7b3c9e622cc74ce7c803c4f9d96080e182713805211464db35f0adb51e,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0046.wav,6.948,96.0,612.0,4.0865678787231445,4.2859578132629395,0.19938993453979492
46,ca96256894b92e0525b6f8bf5bac013efa869bfe9b8ec767a84d2e0b6f9f3108886cad7b3c9e622cc74ce7c803c4f9d96080e182713805211464db35f0adb51e,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0046.wav,6.944,96.0,608.0,1.6080865859985352,1.9711631536483765,0.3630765676498413
47,e1687c2dade4c9e56bf74181a1c6eabd5d85fb05e2ded2d7f443e3cdf646f19b835db4fd303c73f3b7e94b0d03f6d27c4429abdaf1a56ee81e35ee7bc67bc67c,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0047.wav,4.32,896.0,704.0,-1.3916101455688477,-5.693535804748535,-4.3019256591796875
47,e1687c2dade4c9e56bf74181a1c6eabd5d85fb05e2ded2d7f443e3cdf646f19b835db4fd303c73f3b7e94b0d03f6d27c4429abdaf1a56ee81e35ee7bc67bc67c,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0047.wav,4.32,0.0,0.0,1.312926173210144,1.312926173210144,0.0
48,0296590f079d0307e6a54bed03a9a137e124eae99c566ac40f5e14ff6f07084af6f1b3c11b51c8910d774cc6ae571696c616838249c2e12fe64eae03221496c8,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0048.wav,6.588,960.0,380.0,1.4165760278701782,-5.569533348083496,-6.986109375953674
48,0296590f079d0307e6a54bed03a9a137e124eae99c566ac40f5e14ff6f07084af6f1b3c11b51c8910d774cc6ae571696c616838249c2e12fe64eae03221496c8,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0048.wav,6.588,0.0,0.0,1.8988982439041138,1.8988982439041138,0.0
49,ecc7e59a32c148c0940caf49e33b11c6c9cbcd065d19c3a636df8798f9a2b79eec188e8b8ec5c0ba3212d762cde863f145957a01d44291181826e1579efbcf79,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0049.wav,4.644,32.0,4.0,-1.25240957736969,-0.7255390882492065,0.5268704891204834
49,ecc7e59a32c148c0940caf49e33b11c6c9cbcd065d19c3a636df8798f9a2b79eec188e8b8ec5c0ba3212d762cde863f145957a01d44291181826e1579efbcf79,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0049.wav,4.644,0.0,0.0,6.877963542938232,6.877963542938232,0.0
50,c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0050.wav,6.024,0.0,552.0,0.3661009669303894,0.3661009669303894,0.0
50,c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0050.wav,6.016,0.0,544.0,-5.724579334259033,-5.724579334259033,0.0
51,0db277015ed4c7602383504e75bcfead10db6e33b12e442a983cb259a17baf2c98daf32f18e2c1917269103a2ef1776d88cab0357c43c487473d8fa511dde7e8,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0051.wav,3.96,480.0,1496.0,5.773652076721191,-4.5718536376953125,-10.345505714416504
51,0db277015ed4c7602383504e75bcfead10db6e33b12e442a983cb259a17baf2c98daf32f18e2c1917269103a2ef1776d88cab0357c43c487473d8fa511dde7e8,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0051.wav,3.96,0.0,0.0,-0.5959324836730957,-0.5959324836730957,0.0
52,5910123d516315dfc2a43523d5cbc63444096a4cd38bb8b772155e3c51fb2f1eb673beaa1603de242ad8aa5dafe9d0ebd85a1c02bc6a7ee45e636585932306ae,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0052.wav,3.06,64.0,0.0,5.938246726989746,6.003943920135498,0.06569719314575195
52,5910123d516315dfc2a43523d5cbc63444096a4cd38bb8b772155e3c51fb2f1eb673beaa1603de242ad8aa5dafe9d0ebd85a1c02bc6a7ee45e636585932306ae,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0052.wav,3.06,0.0,0.0,7.012137413024902,7.012137413024902,0.0
53,c45d64f4a9ad8d1efb4d802830abc40f0e0e29e23a1d399fb4e668a1781d60c7b6329f4ed2b4ee75586b7ef748b73a373cb36707965a2b5785d7e9ce6196f390,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0053.wav,6.012,0.0,284.0,2.9177212715148926,2.9177212715148926,0.0
53,c45d64f4a9ad8d1efb4d802830abc40f0e0e29e23a1d399fb4e668a1781d60c7b6329f4ed2b4ee75586b7ef748b73a373cb36707965a2b5785d7e9ce6196f390,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0053.wav,6.0,0.0,272.0,0.40600112080574036,0.40600112080574036,0.0
54,eb0cf518c980fbaafc44b52459e6edc777cf01758412dc63e1de49438b83b2d292941510deee22dd7111854884991b9e9fc276183f07dc59d4a6c8174d8da2dd,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0054.wav,6.012,480.0,28.0,1.4715068340301514,-4.999470233917236,-6.470977067947388
54,eb0cf518c980fbaafc44b52459e6edc777cf01758412dc63e1de49438b83b2d292941510deee22dd7111854884991b9e9fc276183f07dc59d4a6c8174d8da2dd,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0054.wav,6.012,0.0,0.0,-4.204995155334473,-4.204995155334473,0.0
55,aafda704e52784565ee078117b2a7941d822e96444d43cfe115de75e654f8c08c23b050eebe7b4264498537464b6e45cd0624f23aec65f904b156464d5056d52,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0055.wav,6.84,736.0,1080.0,5.185806751251221,-0.11341230571269989,-5.299219056963921
55,aafda704e52784565ee078117b2a7941d822e96444d43cfe115de75e654f8c08c23b050eebe7b4264498537464b6e45cd0624f23aec65f904b156464d5056d52,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0055.wav,6.84,0.0,0.0,-0.3070189952850342,-0.3070189952850342,0.0
56,2f15fd7bc51b2ba02064a0da5d475e0d6fc67649859ea797ce166b32fbfcd6af3d56241cdaa9d7107918bf5979de4ab7e702c6f255f5f2cfb0d154e19d960b17,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0056.wav,5.04,32.0,16.0,-4.526718616485596,-4.833792209625244,-0.30707359313964844
56,2f15fd7bc51b2ba02064a0da5d475e0d6fc67649859ea797ce166b32fbfcd6af3d56241cdaa9d7107918bf5979de4ab7e702c6f255f5f2cfb0d154e19d960b17,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0056.wav,5.04,0.0,0.0,-0.5464205741882324,-0.5464205741882324,0.0
57,d90832cc68e035bb366f526063da0ab186f06a937ef3231ab75fc53435821a112d7bb6d7115d594de6dfbd621d82acbd51ea43de2dd65619fe4b023cdf759fc9,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0057.wav,4.536,32.0,344.0,0.5023534893989563,0.20217762887477875,-0.30017586052417755
57,d90832cc68e035bb366f526063da0ab186f06a937ef3231ab75fc53435821a112d7bb6d7115d594de6dfbd621d82acbd51ea43de2dd65619fe4b023cdf759fc9,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0057.wav,4.536,0.0,0.0,-5.0185346603393555,-5.0185346603393555,0.0
58,3255dc44d5426ad255e14c4db4d12b224dfffd1e594a400a47cee7aafcd670d56a9834052a13be30307100ec6a3e1f8bffe33260e25f32c5a89ef64c744c0433,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0058.wav,4.32,576.0,192.0,6.072048187255859,-1.1669856309890747,-7.239033818244934
58,3255dc44d5426ad255e14c4db4d12b224dfffd1e594a400a47cee7aafcd670d56a9834052a13be30307100ec6a3e1f8bffe33260e25f32c5a89ef64c744c0433,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0058.wav,4.32,0.0,0.0,6.434558868408203,6.434558868408203,0.0
59,fab15f5f87bd26a0f326787f96d92497bbfb5aea170dd8a415966cb8f7a5a7011bcb0b50bc9d46cdcf3edecaa6cf6753be6afd814aa420c9fd4e4ab3a40e7faa,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0059.wav,6.948,384.0,900.0,4.023683071136475,3.3544533252716064,-0.6692297458648682
59,fab15f5f87bd26a0f326787f96d92497bbfb5aea170dd8a415966cb8f7a5a7011bcb0b50bc9d46cdcf3edecaa6cf6753be6afd814aa420c9fd4e4ab3a40e7faa,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0059.wav,6.948,0.0,0.0,-5.141925811767578,-5.141925811767578,0.0
60,9c12887b11ae7ce76bcb5c4ca6b56f174e89c82f02c52c05b93ac7a40b6fb7b28d8474241a7dc36b3ad5b36eab48a209bf7e68a905ca64ac40b89e9311dec25d,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0060.wav,2.736,128.0,0.0,5.226855278015137,4.609111785888672,-0.6177434921264648
60,9c12887b11ae7ce76bcb5c4ca6b56f174e89c82f02c52c05b93ac7a40b6fb7b28d8474241a7dc36b3ad5b36eab48a209bf7e68a905ca64ac40b89e9311dec25d,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0060.wav,2.736,0.0,0.0,6.122021675109863,6.122021675109863,0.0
61,ccd20bfc67c11f3e895626eb3d7e07e2eecb1ce583467fa1a70d8bda435a9fc5cf14c4a421d7811cf579acb2397447cbd649ac6eaaa8073a71a7d04ccb90882b,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0061.wav,5.508,1088.0,68.0,4.676525115966797,1.1237057447433472,-3.5528193712234497
61,ccd20bfc67c11f3e895626eb3d7e07e2eecb1ce583467fa1a70d8bda435a9fc5cf14c4a421d7811cf579acb2397447cbd649ac6eaaa8073a71a7d04ccb90882b,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0061.wav,5.508,0.0,0.0,-5.106131553649902,-5.106131553649902,0.0
62,c0fce8f25f23b41ed1321b49a5940b20f8b61130c14559d79ddf3816e5a433e06cad1469ff786911ce97ba8ea234da6b623881f3bb65339d1d3dd296e477a193,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0062.wav,3.528,256.0,424.0,3.519697666168213,-4.376358509063721,-7.896056175231934
62,c0fce8f25f23b41ed1321b49a5940b20f8b61130c14559d79ddf3816e5a433e06cad1469ff786911ce97ba8ea234da6b623881f3bb65339d1d3dd296e477a193,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0062.wav,3.528,0.0,0.0,-2.3111743927001953,-2.3111743927001953,0.0
63,0d2120fd5389d89f197e877a642aeb305bd4d8a9820d642a3ca7e83fe64ca61a0a8b15a37958f3629aa855408d3eabc56d2521ff9a06db24bd0c95320f66efab,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0063.wav,7.38,384.0,1652.0,-0.6264923810958862,-2.2660388946533203,-1.639546513557434
63,0d2120fd5389d89f197e877a642aeb305bd4d8a9820d642a3ca7e83fe64ca61a0a8b15a37958f3629aa855408d3eabc56d2521ff9a06db24bd0c95320f66efab,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0063.wav,7.38,0.0,0.0,-2.8674230575561523,-2.8674230575561523,0.0
64,5b3872837902e6d95327320c254ce8cc9e7b69e3ad4e2e54f93009f6f44af95a3b2bd03dd9504518ddea0ce1bb0793458ea03d00ccd3c918aba1a0a91476da99,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0064.wav,4.296,32.0,1640.0,2.0525219440460205,-1.22262442111969,-3.2751463651657104
64,5b3872837902e6d95327320c254ce8cc9e7b69e3ad4e2e54f93009f6f44af95a3b2bd03dd9504518ddea0ce1bb0793458ea03d00ccd3c918aba1a0a91476da99,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0064.wav,4.296,0.0,0.0,-1.3015414476394653,-1.3015414476394653,0.0
65,bbc6419b468f96f9a81d7c8c0eeb06dc2ef630ef810662472bff59d9df3e43bc26b9d784d84faaa541a3d2e1541014302610a7426fb91797046b37d96bacaf2e,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0065.wav,6.516,800.0,884.0,3.831501007080078,-2.9274795055389404,-6.7589805126190186
65,bbc6419b468f96f9a81d7c8c0eeb06dc2ef630ef810662472bff59d9df3e43bc26b9d784d84faaa541a3d2e1541014302610a7426fb91797046b37d96bacaf2e,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0065.wav,6.516,0.0,0.0,2.7259743213653564,2.7259743213653564,0.0
66,cc1693f2d0cabb0990f6510436b2406fbe0c4858c27f2c0b104c5f5c2499816770058f47af5d1bee60ed9027a18d60ad2e9dec2e2c3476373afe61afa078a3a4,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0066.wav,5.04,832.0,1168.0,6.09201717376709,5.144951820373535,-0.9470653533935547
66,cc1693f2d0cabb0990f6510436b2406fbe0c4858c27f2c0b104c5f5c2499816770058f47af5d1bee60ed9027a18d60ad2e9dec2e2c3476373afe61afa078a3a4,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0066.wav,5.04,0.0,0.0,3.349172830581665,3.349172830581665,0.0
67,0eef353f918900f4b6b2c52b697013c0ac2340228d97696f460545e777a0a619dc934a6e2bdc5329525c74d683591af809ae5b8d4157abba6321a5b7366bb73e,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0067.wav,3.312,160.0,0.0,6.309860706329346,5.9288740158081055,-0.38098669052124023
67,0eef353f918900f4b6b2c52b697013c0ac2340228d97696f460545e777a0a619dc934a6e2bdc5329525c74d683591af809ae5b8d4157abba6321a5b7366bb73e,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0067.wav,3.312,0.0,0.0,7.027386665344238,7.027386665344238,0.0
68,aa9327f862e22c8a7e7c1cc05e596b019cb19e79329dfd7495112ab3dafda315d4ab663885cb951c63be27858c37f1aa245b0907d689b37ee4db113148053cc6,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0068.wav,3.96,128.0,0.0,-1.6390992403030396,-2.789748430252075,-1.1506491899490356
68,aa9327f862e22c8a7e7c1cc05e596b019cb19e79329dfd7495112ab3dafda315d4ab663885cb951c63be27858c37f1aa245b0907d689b37ee4db113148053cc6,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0068.wav,3.96,0.0,0.0,-5.849720001220703,-5.849720001220703,0.0
69,38a6ab913e27c72c3f28f3d2da65caa00933288bfaaa24633ad7168676bf34a4bdf59bba015f1be078031901c2a05ed997cd106fc7bb6ffe0cead3f59ca77415,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0069.wav,7.884,768.0,0.0,5.715610504150391,-0.8817692995071411,-6.597379803657532
69,38a6ab913e27c72c3f28f3d2da65caa00933288bfaaa24633ad7168676bf34a4bdf59bba015f1be078031901c2a05ed997cd106fc7bb6ffe0cead3f59ca77415,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0069.wav,7.884,0.0,0.0,6.928895950317383,6.928895950317383,0.0
70,c88824395561074e0eb0ebc1280d4866dbc29f01c026899e205a1db558ba1be8d683a10dc5e1f8117571ea0794f699ebe359e833d714ad66942a429a2112a5a6,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0070.wav,4.248,224.0,376.0,6.019705772399902,5.902957916259766,-0.11674785614013672
70,c88824395561074e0eb0ebc1280d4866dbc29f01c026899e205a1db558ba1be8d683a10dc5e1f8117571ea0794f699ebe359e833d714ad66942a429a2112a5a6,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0070.wav,4.248,0.0,0.0,6.808705806732178,6.808705806732178,0.0
71,4c946f553c704abd727b3818b1d22dba011a368043575278b58ae219f71cb8914e6cac82abe55d7da17f49bea4cceb3b96c17355a6f5b078c19a947defb9061c,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0071.wav,5.004,224.0,780.0,1.2887725830078125,-3.072279214859009,-4.361051797866821
71,4c946f553c704abd727b3818b1d22dba011a368043575278b58ae219f71cb8914e6cac82abe55d7da17f49bea4cceb3b96c17355a6f5b078c19a947defb9061c,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0071.wav,5.004,0.0,0.0,-4.226966857910156,-4.226966857910156,0.0
72,1963c5f396b43a02ea6a7cf2cacaafb042bfe53209c711d2325e2e4cfd7185370746e463b5ceb83f9ac807e048b8891b494db95e3bd7eccfbef896877eea9bbc,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0072.wav,3.096,1152.0,344.0,-0.8464568257331848,-5.982289791107178,-5.135832965373993
72,1963c5f396b43a02ea6a7cf2cacaafb042bfe53209c711d2325e2e4cfd7185370746e463b5ceb83f9ac807e048b8891b494db95e3bd7eccfbef896877eea9bbc,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0072.wav,3.096,0.0,0.0,-0.9274416565895081,-0.9274416565895081,0.0
73,ccd20bfc67c11f3e895626eb3d7e07e2eecb1ce583467fa1a70d8bda435a9fc5cf14c4a421d7811cf579acb2397447cbd649ac6eaaa8073a71a7d04ccb90882b,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0073.wav,5.652,960.0,84.0,4.540359020233154,-1.4698195457458496,-6.010178565979004
73,ccd20bfc67c11f3e895626eb3d7e07e2eecb1ce583467fa1a70d8bda435a9fc5cf14c4a421d7811cf579acb2397447cbd649ac6eaaa8073a71a7d04ccb90882b,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0073.wav,5.648,960.0,48.0,2.4073734283447266,-5.699217796325684,-8.10659122467041
74,b64c2976e1395e1a65c549fed8cab613af6f6cf8e2f34416a1933b4c64f0b29ffcb82150ee5e396dab451f109f414930ff4938b4241d97e8919fe9f99a02893d,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0074.wav,6.48,832.0,1904.0,4.100465297698975,-0.8128324747085571,-4.913297772407532
74,b64c2976e1395e1a65c549fed8cab613af6f6cf8e2f34416a1933b4c64f0b29ffcb82150ee5e396dab451f109f414930ff4938b4241d97e8919fe9f99a02893d,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0074.wav,6.48,0.0,0.0,-2.5736336708068848,-2.5736336708068848,0.0
75,6990e943cefc8a2ed3e12aa2c2a781793096d1aaf311b175943b3029333a59e74f30086965cfb6f7db8b79b431c41a44e6b4aa3f806707fc0c4e5da883dd1d54,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0075.wav,4.5,1024.0,660.0,4.460160255432129,-4.6891045570373535,-9.149264812469482
75,6990e943cefc8a2ed3e12aa2c2a781793096d1aaf311b175943b3029333a59e74f30086965cfb6f7db8b79b431c41a44e6b4aa3f806707fc0c4e5da883dd1d54,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0075.wav,4.5,0.0,0.0,-0.464679479598999,-0.464679479598999,0.0
76,b9854a362f9f2796f98c3105310553f5d5b1d2aea5f247080a0d9ab5d329ac51e5e519bad74bd68b022867bb103a42741c9523a32ce80c3a4ac8ed64c4bde957,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0076.wav,4.056,0.0,0.0,1.7084753513336182,1.7084753513336182,0.0
76,b9854a362f9f2796f98c3105310553f5d5b1d2aea5f247080a0d9ab5d329ac51e5e519bad74bd68b022867bb103a42741c9523a32ce80c3a4ac8ed64c4bde957,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0076.wav,4.056,0.0,0.0,0.009264830499887466,0.009264830499887466,0.0
77,aafda704e52784565ee078117b2a7941d822e96444d43cfe115de75e654f8c08c23b050eebe7b4264498537464b6e45cd0624f23aec65f904b156464d5056d52,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0077.wav,5.112,512.0,664.0,-0.8502328395843506,-5.600951194763184,-4.750718355178833
77,aafda704e52784565ee078117b2a7941d822e96444d43cfe115de75e654f8c08c23b050eebe7b4264498537464b6e45cd0624f23aec65f904b156464d5056d52,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0077.wav,5.112,0.0,0.0,-1.2391270399093628,-1.2391270399093628,0.0
78,0663aeb40f5d5ea46610cac3ca0183f2193b429770c84b516efe7d199b8b110944005539d986613fdc9d6532694f43c3a8e4dfc9de8ae7bfbc8b57b412ef71dd,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0078.wav,3.42,1024.0,1116.0,5.380336284637451,-4.995261192321777,-10.375597476959229
78,0663aeb40f5d5ea46610cac3ca0183f2193b429770c84b516efe7d199b8b110944005539d986613fdc9d6532694f43c3a8e4dfc9de8ae7bfbc8b57b412ef71dd,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0078.wav,3.42,0.0,0.0,-3.3658547401428223,-3.3658547401428223,0.0
79,63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0079.wav,3.6,1024.0,688.0,5.839627265930176,-4.2185258865356445,-10.05815315246582
79,63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0079.wav,3.6,0.0,0.0,-0.6337365508079529,-0.6337365508079529,0.0
80,4165462ba3028c7e25d5ff7abf7e81fe2d31ab129cfa039232a6753837447e299445e86cc1a94db3a8957d1cf55c3a1aaa96b297a0c75a814bc1a2df686daae8,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0080.wav,6.48,64.0,16.0,1.6172374486923218,3.137784242630005,1.520546793937683
80,4165462ba3028c7e25d5ff7abf7e81fe2d31ab129cfa039232a6753837447e299445e86cc1a94db3a8957d1cf55c3a1aaa96b297a0c75a814bc1a2df686daae8,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0080.wav,6.48,0.0,0.0,-0.9556694030761719,-0.9556694030761719,0.0
81,6cd8f602bf899de8fa9a30238cb461650682d47e62a5d12042ec213877ca4d9f7f83e3635c1374cddf16260688058dddb7ba7f5466c279dadd85e033038b6b08,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0081.wav,3.528,32.0,0.0,-1.9659315347671509,-1.8259750604629517,0.13995647430419922
81,6cd8f602bf899de8fa9a30238cb461650682d47e62a5d12042ec213877ca4d9f7f83e3635c1374cddf16260688058dddb7ba7f5466c279dadd85e033038b6b08,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0081.wav,3.528,0.0,0.0,-0.7441794872283936,-0.7441794872283936,0.0
82,43dc11a5328c78dc9536527d6945245d5b3e371fdeea987ac538a30956eacc649639e2b09c28bf3ee4f4f764475880bb8f68a5cd20ef78800a664b72a86ffe58,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0082.wav,4.752,576.0,432.0,4.726932525634766,-5.048248291015625,-9.77518081665039
82,43dc11a5328c78dc9536527d6945245d5b3e371fdeea987ac538a30956eacc649639e2b09c28bf3ee4f4f764475880bb8f68a5cd20ef78800a664b72a86ffe58,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0082.wav,4.752,0.0,0.0,-4.648341178894043,-4.648341178894043,0.0
83,755950c6eb4b91d87a8d62458e27e794e08783fbb4e47b61730e21bb685a9d3634dab0401114292ec8b3d3a282e0248c34c8868056fdb057716c14ae2b9844fc,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0083.wav,4.824,640.0,696.0,3.785630226135254,-5.491377830505371,-9.277008056640625
83,755950c6eb4b91d87a8d62458e27e794e08783fbb4e47b61730e21bb685a9d3634dab0401114292ec8b3d3a282e0248c34c8868056fdb057716c14ae2b9844fc,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0083.wav,4.816,640.0,688.0,0.44526004791259766,-5.314369201660156,-5.759629249572754
84,ca96256894b92e0525b6f8bf5bac013efa869bfe9b8ec767a84d2e0b6f9f3108886cad7b3c9e622cc74ce7c803c4f9d96080e182713805211464db35f0adb51e,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0084.wav,4.104,576.0,8.0,3.1092045307159424,-2.00176739692688,-5.110971927642822
84,ca96256894b92e0525b6f8bf5bac013efa869bfe9b8ec767a84d2e0b6f9f3108886cad7b3c9e622cc74ce7c803c4f9d96080e182713805211464db35f0adb51e,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0084.wav,4.104,0.0,0.0,-2.34560227394104,-2.34560227394104,0.0
